"Station","Period","Date","SpeciesCode","Replicates","DensityMean","DensitySE"
1,32,"04/25/96",0081,5,0.000,0.0000
1,32,"04/25/96",0082,5,0.000,0.0000
1,32,"04/25/96",0085,5,0.020,0.0200
1,32,"04/25/96",0089,5,1.250,0.1796
1,32,"04/25/96",0092,5,0.120,0.0604
1,32,"04/25/96",0152,5,0.000,0.0000
1,32,"04/25/96",0553,5,0.050,0.0500
1,32,"04/25/96",0556,5,0.000,0.0000
1,32,"04/25/96",0557,5,0.000,0.0000
1,32,"04/25/96",0558,5,0.000,0.0000
1,32,"04/25/96",0574,5,0.000,0.0000
1,32,"04/25/96",0575,5,0.000,0.0000
1,32,"04/25/96",0589,5,0.000,0.0000
1,33,"10/03/96",0024,5,0.000,0.0000
1,33,"10/03/96",0029,5,0.030,0.0122
1,33,"10/03/96",0030,5,26.710,2.1519
1,33,"10/03/96",0066,5,2.710,0.4846
1,33,"10/03/96",0067,5,0.000,0.0000
1,33,"10/03/96",0075,5,0.010,0.0100
1,33,"10/03/96",0081,5,0.000,0.0000
1,33,"10/03/96",0082,5,0.000,0.0000
1,33,"10/03/96",0085,5,0.000,0.0000
1,33,"10/03/96",0089,5,0.010,0.0100
1,33,"10/03/96",0092,5,0.070,0.0255
1,33,"10/03/96",0152,5,0.000,0.0000
1,33,"10/03/96",0553,5,0.040,0.0400
1,33,"10/03/96",0556,5,0.000,0.0000
1,33,"10/03/96",0557,5,0.000,0.0000
1,33,"10/03/96",0558,5,0.000,0.0000
1,33,"10/03/96",0574,5,0.000,0.0000
1,33,"10/03/96",0575,5,0.000,0.0000
1,33,"10/03/96",0589,5,0.000,0.0000
1,34,"04/15/97",0024,5,0.000,0.0000
1,34,"04/15/97",0029,5,0.110,0.0620
1,34,"04/15/97",0030,5,23.480,3.2554
1,34,"04/15/97",0066,5,2.840,0.5395
1,34,"04/15/97",0067,5,0.000,0.0000
1,34,"04/15/97",0075,5,0.010,0.0100
1,34,"04/15/97",0081,5,0.000,0.0000
1,34,"04/15/97",0082,5,0.000,0.0000
1,34,"04/15/97",0085,5,0.050,0.0500
1,34,"04/15/97",0089,5,0.230,0.0464
1,34,"04/15/97",0092,5,0.210,0.0400
1,34,"04/15/97",0152,5,0.000,0.0000
1,34,"04/15/97",0553,5,0.020,0.0122
1,34,"04/15/97",0556,5,0.010,0.0100
1,34,"04/15/97",0557,5,0.000,0.0000
1,34,"04/15/97",0558,5,0.000,0.0000
1,34,"04/15/97",0574,5,0.000,0.0000
1,34,"04/15/97",0575,5,0.000,0.0000
1,34,"04/15/97",0589,5,0.000,0.0000
1,35,"10/16/97",0024,5,0.050,0.0316
1,35,"10/16/97",0029,5,0.210,0.1308
1,35,"10/16/97",0030,5,22.510,4.7111
1,35,"10/16/97",0066,5,2.370,0.3656
1,35,"10/16/97",0067,5,0.000,0.0000
1,35,"10/16/97",0075,5,0.000,0.0000
1,35,"10/16/97",0081,5,0.000,0.0000
1,35,"10/16/97",0082,5,0.000,0.0000
1,35,"10/16/97",0085,5,0.040,0.0187
1,35,"10/16/97",0089,5,0.150,0.1012
1,35,"10/16/97",0092,5,0.060,0.0187
1,35,"10/16/97",0152,5,0.000,0.0000
1,35,"10/16/97",0553,5,0.000,0.0000
1,35,"10/16/97",0556,5,0.000,0.0000
1,35,"10/16/97",0557,5,0.000,0.0000
1,35,"10/16/97",0558,5,0.000,0.0000
1,35,"10/16/97",0574,5,0.000,0.0000
1,35,"10/16/97",0575,5,0.000,0.0000
1,35,"10/16/97",0589,5,0.000,0.0000
1,36,"04/26/98",0024,5,0.010,0.0100
1,36,"04/26/98",0029,5,0.010,0.0100
1,36,"04/26/98",0030,5,15.840,5.5983
1,36,"04/26/98",0066,5,0.960,0.1030
1,36,"04/26/98",0067,5,0.000,0.0000
1,36,"04/26/98",0075,5,0.000,0.0000
1,36,"04/26/98",0081,5,0.000,0.0000
1,36,"04/26/98",0082,5,0.000,0.0000
1,36,"04/26/98",0085,5,0.010,0.0100
1,36,"04/26/98",0089,5,0.590,0.0828
1,36,"04/26/98",0092,5,0.030,0.0200
1,36,"04/26/98",0152,5,0.000,0.0000
1,36,"04/26/98",0553,5,0.000,0.0000
1,36,"04/26/98",0556,5,0.000,0.0000
1,36,"04/26/98",0557,5,0.000,0.0000
1,36,"04/26/98",0558,5,0.000,0.0000
1,36,"04/26/98",0574,5,0.000,0.0000
1,36,"04/26/98",0575,5,0.000,0.0000
1,36,"04/26/98",0589,5,0.000,0.0000
1,37,"10/17/98",0024,5,0.000,0.0000
1,37,"10/17/98",0029,5,0.040,0.0245
1,37,"10/17/98",0030,5,10.190,5.0285
1,37,"10/17/98",0066,5,1.050,0.1904
1,37,"10/17/98",0067,5,0.000,0.0000
1,37,"10/17/98",0075,5,0.000,0.0000
1,37,"10/17/98",0081,5,0.000,0.0000
1,37,"10/17/98",0082,5,0.000,0.0000
1,37,"10/17/98",0085,5,0.020,0.0122
1,37,"10/17/98",0089,5,0.270,0.0718
1,37,"10/17/98",0092,5,0.040,0.0187
1,37,"10/17/98",0152,5,0.000,0.0000
1,37,"10/17/98",0553,5,0.140,0.0660
1,37,"10/17/98",0556,5,0.020,0.0200
1,37,"10/17/98",0557,5,0.030,0.0300
1,37,"10/17/98",0558,5,0.000,0.0000
1,37,"10/17/98",0574,5,0.000,0.0000
1,37,"10/17/98",0575,5,0.000,0.0000
1,37,"10/17/98",0589,5,0.110,0.1100
1,38,"04/24/99",0024,5,0.000,0.0000
1,38,"04/24/99",0029,5,0.130,0.0644
1,38,"04/24/99",0030,5,16.950,4.8165
1,38,"04/24/99",0066,5,1.900,0.3496
1,38,"04/24/99",0067,5,0.000,0.0000
1,38,"04/24/99",0075,5,0.000,0.0000
1,38,"04/24/99",0081,5,0.000,0.0000
1,38,"04/24/99",0082,5,0.000,0.0000
1,38,"04/24/99",0085,5,0.000,0.0000
1,38,"04/24/99",0089,5,0.690,0.1208
1,38,"04/24/99",0092,5,0.060,0.0245
1,38,"04/24/99",0152,5,0.000,0.0000
1,38,"04/24/99",0553,5,0.420,0.2217
1,38,"04/24/99",0556,5,0.000,0.0000
1,38,"04/24/99",0557,5,0.140,0.1042
1,38,"04/24/99",0558,5,0.070,0.0700
1,38,"04/24/99",0574,5,0.020,0.0200
1,38,"04/24/99",0575,5,0.010,0.0100
1,38,"04/24/99",0589,5,0.080,0.0561
1,39,"10/08/99",0024,5,0.010,0.0100
1,39,"10/08/99",0029,5,0.590,0.2244
1,39,"10/08/99",0030,5,17.020,1.5539
1,39,"10/08/99",0066,5,3.200,0.1673
1,39,"10/08/99",0067,5,0.000,0.0000
1,39,"10/08/99",0075,5,0.000,0.0000
1,39,"10/08/99",0081,5,0.000,0.0000
1,39,"10/08/99",0082,5,0.000,0.0000
1,39,"10/08/99",0085,5,0.010,0.0100
1,39,"10/08/99",0089,5,0.180,0.0846
1,39,"10/08/99",0092,5,0.060,0.0292
1,39,"10/08/99",0152,5,0.000,0.0000
1,39,"10/08/99",0553,5,0.670,0.3360
1,39,"10/08/99",0556,5,0.010,0.0100
1,39,"10/08/99",0557,5,0.020,0.0200
1,39,"10/08/99",0558,5,0.030,0.0300
1,39,"10/08/99",0574,5,0.030,0.0300
1,39,"10/08/99",0575,5,0.060,0.0485
1,39,"10/08/99",0589,5,0.040,0.0400
1,40,"05/02/00",0024,5,0.000,0.0000
1,40,"05/02/00",0029,5,0.270,0.0800
1,40,"05/02/00",0030,5,33.700,11.3818
1,40,"05/02/00",0066,5,1.010,0.2021
1,40,"05/02/00",0067,5,0.000,0.0000
1,40,"05/02/00",0075,5,0.000,0.0000
1,40,"05/02/00",0081,5,0.000,0.0000
1,40,"05/02/00",0082,5,0.000,0.0000
1,40,"05/02/00",0085,5,0.020,0.0122
1,40,"05/02/00",0089,5,0.230,0.0374
1,40,"05/02/00",0092,5,0.040,0.0187
1,40,"05/02/00",0152,5,0.000,0.0000
1,40,"05/02/00",0553,5,0.130,0.1179
1,40,"05/02/00",0556,5,0.000,0.0000
1,40,"05/02/00",0557,5,0.000,0.0000
1,40,"05/02/00",0558,5,0.000,0.0000
1,40,"05/02/00",0574,5,0.000,0.0000
1,40,"05/02/00",0575,5,0.000,0.0000
1,40,"05/02/00",0589,5,0.000,0.0000
1,41,"10/25/00",0024,5,0.000,0.0000
1,41,"10/25/00",0029,5,0.200,0.0880
1,41,"10/25/00",0030,5,33.750,5.2141
1,41,"10/25/00",0066,5,1.160,0.1778
1,41,"10/25/00",0067,5,0.000,0.0000
1,41,"10/25/00",0075,5,0.000,0.0000
1,41,"10/25/00",0081,5,0.000,0.0000
1,41,"10/25/00",0082,5,0.000,0.0000
1,41,"10/25/00",0085,5,0.000,0.0000
1,41,"10/25/00",0089,5,0.290,0.1327
1,41,"10/25/00",0092,5,0.000,0.0000
1,41,"10/25/00",0152,5,0.000,0.0000
1,41,"10/25/00",0553,5,0.010,0.0100
1,41,"10/25/00",0556,5,0.000,0.0000
1,41,"10/25/00",0557,5,0.000,0.0000
1,41,"10/25/00",0558,5,0.000,0.0000
1,41,"10/25/00",0574,5,0.000,0.0000
1,41,"10/25/00",0575,5,0.000,0.0000
1,41,"10/25/00",0589,5,0.000,0.0000
1,42,"05/05/01",0024,5,0.020,0.0122
1,42,"05/05/01",0029,5,0.120,0.0374
1,42,"05/05/01",0030,5,51.150,14.8617
1,42,"05/05/01",0066,5,3.270,0.9924
1,42,"05/05/01",0067,5,0.060,0.0367
1,42,"05/05/01",0075,5,0.000,0.0000
1,42,"05/05/01",0081,5,0.000,0.0000
1,42,"05/05/01",0082,5,0.000,0.0000
1,42,"05/05/01",0085,5,0.000,0.0000
1,42,"05/05/01",0089,5,0.190,0.0748
1,42,"05/05/01",0092,5,0.090,0.0430
1,42,"05/05/01",0152,5,0.000,0.0000
1,42,"05/05/01",0553,5,0.020,0.0122
1,42,"05/05/01",0556,5,0.040,0.0245
1,42,"05/05/01",0557,5,0.010,0.0100
1,42,"05/05/01",0558,5,0.070,0.0464
1,42,"05/05/01",0574,5,0.000,0.0000
1,42,"05/05/01",0575,5,0.000,0.0000
1,42,"05/05/01",0589,5,0.000,0.0000
1,43,"10/15/01",0024,5,0.010,0.0100
1,43,"10/15/01",0029,5,0.030,0.0122
1,43,"10/15/01",0030,5,29.870,7.4898
1,43,"10/15/01",0066,5,2.100,0.6932
1,43,"10/15/01",0067,5,0.000,0.0000
1,43,"10/15/01",0075,5,0.000,0.0000
1,43,"10/15/01",0081,5,0.000,0.0000
1,43,"10/15/01",0082,5,0.000,0.0000
1,43,"10/15/01",0085,5,0.000,0.0000
1,43,"10/15/01",0089,5,0.050,0.0224
1,43,"10/15/01",0092,5,0.180,0.0583
1,43,"10/15/01",0152,5,0.000,0.0000
1,43,"10/15/01",0553,5,0.000,0.0000
1,43,"10/15/01",0556,5,0.000,0.0000
1,43,"10/15/01",0557,5,0.000,0.0000
1,43,"10/15/01",0558,5,0.010,0.0100
1,43,"10/15/01",0574,5,0.000,0.0000
1,43,"10/15/01",0575,5,0.000,0.0000
1,43,"10/15/01",0589,5,0.000,0.0000
1,44,"04/29/02",0024,5,0.010,0.0100
1,44,"04/29/02",0029,5,0.120,0.0752
1,44,"04/29/02",0030,5,17.450,5.9532
1,44,"04/29/02",0066,5,0.950,0.3138
1,44,"04/29/02",0067,5,0.000,0.0000
1,44,"04/29/02",0075,5,0.000,0.0000
1,44,"04/29/02",0081,5,0.000,0.0000
1,44,"04/29/02",0082,5,0.000,0.0000
1,44,"04/29/02",0085,5,0.000,0.0000
1,44,"04/29/02",0089,5,0.050,0.0274
1,44,"04/29/02",0092,5,0.290,0.0678
1,44,"04/29/02",0152,5,0.010,0.0100
1,44,"04/29/02",0553,5,0.000,0.0000
1,44,"04/29/02",0556,5,0.010,0.0100
1,44,"04/29/02",0557,5,0.000,0.0000
1,44,"04/29/02",0558,5,0.080,0.0682
1,44,"04/29/02",0574,5,0.000,0.0000
1,44,"04/29/02",0575,5,0.000,0.0000
1,44,"04/29/02",0589,5,0.000,0.0000
1,45,"10/09/02",0024,5,0.090,0.0332
1,45,"10/09/02",0029,5,0.010,0.0100
1,45,"10/09/02",0030,5,28.680,6.5448
1,45,"10/09/02",0066,5,0.070,0.0300
1,45,"10/09/02",0067,5,0.000,0.0000
1,45,"10/09/02",0075,5,0.000,0.0000
1,45,"10/09/02",0081,5,0.000,0.0000
1,45,"10/09/02",0082,5,0.000,0.0000
1,45,"10/09/02",0085,5,0.000,0.0000
1,45,"10/09/02",0089,5,0.040,0.0292
1,45,"10/09/02",0092,5,0.280,0.0682
1,45,"10/09/02",0152,5,0.000,0.0000
1,45,"10/09/02",0553,5,0.010,0.0100
1,45,"10/09/02",0556,5,0.020,0.0200
1,45,"10/09/02",0557,5,0.000,0.0000
1,45,"10/09/02",0558,5,0.010,0.0100
1,45,"10/09/02",0574,5,0.010,0.0100
1,45,"10/09/02",0575,5,0.000,0.0000
1,45,"10/09/02",0589,5,0.000,0.0000
1,46,"05/02/03",0024,5,0.010,0.0100
1,46,"05/02/03",0029,5,0.000,0.0000
1,46,"05/02/03",0030,5,3.490,2.6736
1,46,"05/02/03",0066,5,0.040,0.0187
1,46,"05/02/03",0067,5,0.000,0.0000
1,46,"05/02/03",0075,5,0.000,0.0000
1,46,"05/02/03",0081,5,0.000,0.0000
1,46,"05/02/03",0082,5,0.000,0.0000
1,46,"05/02/03",0085,5,0.000,0.0000
1,46,"05/02/03",0089,5,0.140,0.0620
1,46,"05/02/03",0092,5,0.260,0.0812
1,46,"05/02/03",0152,5,0.000,0.0000
1,46,"05/02/03",0553,5,0.030,0.0300
1,46,"05/02/03",0556,5,0.050,0.0500
1,46,"05/02/03",0557,5,0.130,0.0624
1,46,"05/02/03",0558,5,0.080,0.0583
1,46,"05/02/03",0574,5,0.160,0.0534
1,46,"05/02/03",0575,5,0.290,0.1155
1,46,"05/02/03",0589,5,0.790,0.3593
1,47,"10/15/03",0024,5,0.040,0.0187
1,47,"10/15/03",0029,5,0.020,0.0122
1,47,"10/15/03",0030,5,11.170,4.2762
1,47,"10/15/03",0066,5,0.030,0.0200
1,47,"10/15/03",0067,5,0.000,0.0000
1,47,"10/15/03",0075,5,0.000,0.0000
1,47,"10/15/03",0081,5,0.000,0.0000
1,47,"10/15/03",0082,5,0.000,0.0000
1,47,"10/15/03",0085,5,0.000,0.0000
1,47,"10/15/03",0089,5,0.090,0.0485
1,47,"10/15/03",0092,5,0.390,0.0927
1,47,"10/15/03",0152,5,0.000,0.0000
1,47,"10/15/03",0553,5,2.210,2.2100
1,47,"10/15/03",0556,5,0.060,0.0292
1,47,"10/15/03",0557,5,0.160,0.0579
1,47,"10/15/03",0558,5,0.380,0.1953
1,47,"10/15/03",0574,5,0.150,0.1265
1,47,"10/15/03",0575,5,1.280,0.5658
1,47,"10/15/03",0589,5,0.620,0.3697
1,49,"10/25/04",0024,5,0.010,0.0100
1,49,"10/25/04",0029,5,0.260,0.2033
1,49,"10/25/04",0030,5,23.520,9.2915
1,49,"10/25/04",0066,5,0.000,0.0000
1,49,"10/25/04",0067,5,0.000,0.0000
1,49,"10/25/04",0075,5,0.000,0.0000
1,49,"10/25/04",0081,5,0.000,0.0000
1,49,"10/25/04",0082,5,0.000,0.0000
1,49,"10/25/04",0085,5,0.000,0.0000
1,49,"10/25/04",0089,5,0.010,0.0100
1,49,"10/25/04",0092,5,0.560,0.2595
1,49,"10/25/04",0152,5,0.000,0.0000
1,49,"10/25/04",0553,5,8.410,2.7060
1,49,"10/25/04",0556,5,0.120,0.1079
1,49,"10/25/04",0557,5,0.300,0.1235
1,49,"10/25/04",0558,5,0.540,0.3063
1,49,"10/25/04",0574,5,0.190,0.0872
1,49,"10/25/04",0575,5,1.280,0.5510
1,49,"10/25/04",0589,5,0.320,0.1578
1,50,"05/09/05",0024,5,0.030,0.0300
1,50,"05/09/05",0029,5,0.120,0.0735
1,50,"05/09/05",0030,5,29.660,9.6906
1,50,"05/09/05",0066,5,0.000,0.0000
1,50,"05/09/05",0067,5,0.000,0.0000
1,50,"05/09/05",0075,5,0.000,0.0000
1,50,"05/09/05",0081,5,0.000,0.0000
1,50,"05/09/05",0082,5,0.000,0.0000
1,50,"05/09/05",0085,5,0.000,0.0000
1,50,"05/09/05",0089,5,0.110,0.0600
1,50,"05/09/05",0092,5,0.190,0.0660
1,50,"05/09/05",0152,5,0.020,0.0122
1,50,"05/09/05",0553,5,3.620,1.7315
1,50,"05/09/05",0556,5,0.150,0.0791
1,50,"05/09/05",0557,5,2.550,1.9336
1,50,"05/09/05",0558,5,0.400,0.1636
1,50,"05/09/05",0574,5,0.100,0.0652
1,50,"05/09/05",0575,5,0.630,0.3200
1,50,"05/09/05",0589,5,0.070,0.0200
1,51,"10/17/05",0024,5,0.010,0.0100
1,51,"10/17/05",0029,5,0.120,0.0875
1,51,"10/17/05",0030,5,25.570,10.0710
1,51,"10/17/05",0066,5,0.000,0.0000
1,51,"10/17/05",0067,5,0.000,0.0000
1,51,"10/17/05",0075,5,0.000,0.0000
1,51,"10/17/05",0081,5,0.000,0.0000
1,51,"10/17/05",0082,5,0.000,0.0000
1,51,"10/17/05",0085,5,0.000,0.0000
1,51,"10/17/05",0089,5,0.080,0.0406
1,51,"10/17/05",0092,5,0.060,0.0292
1,51,"10/17/05",0152,5,0.000,0.0000
1,51,"10/17/05",0553,5,3.250,1.6877
1,51,"10/17/05",0556,5,0.580,0.5188
1,51,"10/17/05",0557,5,1.560,0.6792
1,51,"10/17/05",0558,5,1.570,0.7609
1,51,"10/17/05",0574,5,0.470,0.2458
1,51,"10/17/05",0575,5,1.360,0.3832
1,51,"10/17/05",0589,5,0.450,0.3667
1,52,"04/21/06",0024,5,0.010,0.0100
1,52,"04/21/06",0029,5,0.180,0.1102
1,52,"04/21/06",0030,5,22.890,6.3542
1,52,"04/21/06",0066,5,0.010,0.0100
1,52,"04/21/06",0067,5,0.000,0.0000
1,52,"04/21/06",0075,5,0.000,0.0000
1,52,"04/21/06",0081,5,0.000,0.0000
1,52,"04/21/06",0082,5,0.000,0.0000
1,52,"04/21/06",0085,5,0.000,0.0000
1,52,"04/21/06",0089,5,0.310,0.1017
1,52,"04/21/06",0092,5,0.090,0.0400
1,52,"04/21/06",0152,5,0.010,0.0100
1,52,"04/21/06",0553,5,0.590,0.3544
1,52,"04/21/06",0556,5,0.110,0.0600
1,52,"04/21/06",0557,5,1.320,0.9665
1,52,"04/21/06",0558,5,3.620,2.3815
1,52,"04/21/06",0574,5,0.040,0.0100
1,52,"04/21/06",0575,5,0.720,0.5335
1,52,"04/21/06",0589,5,0.290,0.2542
1,53,"10/16/06",0024,5,0.020,0.0122
1,53,"10/16/06",0029,5,0.370,0.2332
1,53,"10/16/06",0030,5,21.690,3.7008
1,53,"10/16/06",0066,5,0.000,0.0000
1,53,"10/16/06",0067,5,0.000,0.0000
1,53,"10/16/06",0075,5,0.000,0.0000
1,53,"10/16/06",0081,5,0.000,0.0000
1,53,"10/16/06",0082,5,0.000,0.0000
1,53,"10/16/06",0085,5,0.000,0.0000
1,53,"10/16/06",0089,5,0.050,0.0274
1,53,"10/16/06",0092,5,0.230,0.1200
1,53,"10/16/06",0152,5,0.000,0.0000
1,53,"10/16/06",0553,5,1.320,0.9644
1,53,"10/16/06",0556,5,0.360,0.1639
1,53,"10/16/06",0557,5,0.380,0.2478
1,53,"10/16/06",0558,5,0.550,0.3728
1,53,"10/16/06",0574,5,0.070,0.0300
1,53,"10/16/06",0575,5,0.390,0.1684
1,53,"10/16/06",0589,5,0.280,0.1751
1,54,"04/30/07",0024,5,0.000,0.0000
1,54,"04/30/07",0029,5,0.250,0.0962
1,54,"04/30/07",0030,5,27.750,3.5043
1,54,"04/30/07",0066,5,0.000,0.0000
1,54,"04/30/07",0067,5,0.010,0.0100
1,54,"04/30/07",0075,5,0.010,0.0100
1,54,"04/30/07",0081,5,0.000,0.0000
1,54,"04/30/07",0082,5,0.000,0.0000
1,54,"04/30/07",0085,5,0.000,0.0000
1,54,"04/30/07",0089,5,0.160,0.0660
1,54,"04/30/07",0092,5,0.070,0.0374
1,54,"04/30/07",0152,5,0.010,0.0100
1,54,"04/30/07",0553,5,0.210,0.0980
1,54,"04/30/07",0556,5,0.080,0.0515
1,54,"04/30/07",0557,5,0.520,0.3538
1,54,"04/30/07",0558,5,0.280,0.0875
1,54,"04/30/07",0574,5,0.040,0.0292
1,54,"04/30/07",0575,5,0.080,0.0515
1,54,"04/30/07",0589,5,0.060,0.0400
1,55,"11/02/07",0024,5,0.010,0.0100
1,55,"11/02/07",0029,5,0.380,0.1678
1,55,"11/02/07",0030,5,27.990,5.1019
1,55,"11/02/07",0066,5,0.030,0.0200
1,55,"11/02/07",0067,5,0.000,0.0000
1,55,"11/02/07",0075,5,0.000,0.0000
1,55,"11/02/07",0081,5,0.000,0.0000
1,55,"11/02/07",0082,5,0.000,0.0000
1,55,"11/02/07",0085,5,0.000,0.0000
1,55,"11/02/07",0089,5,0.070,0.0583
1,55,"11/02/07",0092,5,0.020,0.0200
1,55,"11/02/07",0152,5,0.000,0.0000
1,55,"11/02/07",0553,5,1.300,0.7119
1,55,"11/02/07",0556,5,0.050,0.0387
1,55,"11/02/07",0557,5,0.320,0.2251
1,55,"11/02/07",0558,5,0.310,0.1900
1,55,"11/02/07",0574,5,0.020,0.0122
1,55,"11/02/07",0575,5,0.220,0.1056
1,55,"11/02/07",0589,5,0.030,0.0200
1,57,"10/20/08",0024,5,0.020,0.0122
1,57,"10/20/08",0029,5,0.420,0.1538
1,57,"10/20/08",0030,5,37.050,7.0982
1,57,"10/20/08",0066,5,0.010,0.0100
1,57,"10/20/08",0067,5,0.000,0.0000
1,57,"10/20/08",0075,5,0.000,0.0000
1,57,"10/20/08",0081,5,0.000,0.0000
1,57,"10/20/08",0082,5,0.000,0.0000
1,57,"10/20/08",0085,5,0.080,0.0800
1,57,"10/20/08",0089,5,0.000,0.0000
1,57,"10/20/08",0092,5,0.030,0.0200
1,57,"10/20/08",0152,5,0.000,0.0000
1,57,"10/20/08",0553,5,1.340,1.0440
1,57,"10/20/08",0556,5,0.780,0.7800
1,57,"10/20/08",0557,5,0.000,0.0000
1,57,"10/20/08",0558,5,0.020,0.0200
1,57,"10/20/08",0574,5,0.000,0.0000
1,57,"10/20/08",0575,5,0.810,0.6264
1,57,"10/20/08",0589,5,0.040,0.0292
1,61,"12/13/10",0024,5,0.050,0.0316
1,61,"12/13/10",0029,5,0.190,0.1536
1,61,"12/13/10",0030,5,32.580,10.2392
1,61,"12/13/10",0066,5,0.030,0.0122
1,61,"12/13/10",0067,5,0.030,0.0300
1,61,"12/13/10",0075,5,0.000,0.0000
1,61,"12/13/10",0081,5,0.000,0.0000
1,61,"12/13/10",0082,5,0.000,0.0000
1,61,"12/13/10",0085,5,0.000,0.0000
1,61,"12/13/10",0089,5,0.010,0.0100
1,61,"12/13/10",0092,5,0.170,0.1231
1,61,"12/13/10",0152,5,0.010,0.0100
1,61,"12/13/10",0553,5,0.630,0.3184
1,61,"12/13/10",0556,5,0.740,0.4247
1,61,"12/13/10",0557,5,0.440,0.2619
1,61,"12/13/10",0558,5,0.540,0.3352
1,61,"12/13/10",0574,5,0.020,0.0122
1,61,"12/13/10",0575,5,0.130,0.0831
1,61,"12/13/10",0589,5,0.410,0.2610
1,63,"10/22/11",0024,5,0.060,0.0245
1,63,"10/22/11",0029,5,0.300,0.1194
1,63,"10/22/11",0030,5,30.440,7.9113
1,63,"10/22/11",0066,5,0.090,0.0292
1,63,"10/22/11",0067,5,0.000,0.0000
1,63,"10/22/11",0075,5,0.030,0.0300
1,63,"10/22/11",0081,5,0.000,0.0000
1,63,"10/22/11",0082,5,0.000,0.0000
1,63,"10/22/11",0085,5,0.000,0.0000
1,63,"10/22/11",0089,5,0.010,0.0100
1,63,"10/22/11",0092,5,0.140,0.0400
1,63,"10/22/11",0152,5,0.000,0.0000
1,63,"10/22/11",0553,5,0.890,0.4017
1,63,"10/22/11",0556,5,2.000,1.8150
1,63,"10/22/11",0557,5,0.050,0.0500
1,63,"10/22/11",0558,5,0.740,0.3299
1,63,"10/22/11",0574,5,0.030,0.0300
1,63,"10/22/11",0575,5,0.360,0.2537
1,63,"10/22/11",0589,5,0.200,0.1877
2,1,"08/30/80",0024,5,2.090,0.2676
2,1,"08/30/80",0029,5,8.960,1.4187
2,1,"08/30/80",0030,5,6.170,2.2617
2,1,"08/30/80",0066,5,0.000,0.0000
2,1,"08/30/80",0067,5,0.000,0.0000
2,1,"08/30/80",0075,5,0.000,0.0000
2,1,"08/30/80",0081,5,0.000,0.0000
2,1,"08/30/80",0082,5,0.000,0.0000
2,1,"08/30/80",0085,5,0.070,0.0255
2,1,"08/30/80",0089,5,0.190,0.0731
2,1,"08/30/80",0092,5,0.280,0.0982
2,1,"08/30/80",0152,5,0.000,0.0000
2,1,"08/30/80",0553,5,0.000,0.0000
2,1,"08/30/80",0556,5,0.000,0.0000
2,1,"08/30/80",0557,5,0.150,0.1140
2,1,"08/30/80",0558,5,0.000,0.0000
2,1,"08/30/80",0574,5,0.010,0.0100
2,1,"08/30/80",0575,5,0.030,0.0200
2,1,"08/30/80",0589,5,0.130,0.1300
2,2,"04/27/81",0024,5,2.170,0.1772
2,2,"04/27/81",0029,5,6.490,1.0265
2,2,"04/27/81",0030,5,4.390,1.8899
2,2,"04/27/81",0066,5,0.020,0.0200
2,2,"04/27/81",0067,5,0.000,0.0000
2,2,"04/27/81",0075,5,0.010,0.0100
2,2,"04/27/81",0081,5,0.000,0.0000
2,2,"04/27/81",0082,5,0.000,0.0000
2,2,"04/27/81",0085,5,0.050,0.0274
2,2,"04/27/81",0089,5,0.200,0.0570
2,2,"04/27/81",0092,5,0.240,0.0812
2,2,"04/27/81",0152,5,0.000,0.0000
2,2,"04/27/81",0553,5,0.140,0.0731
2,2,"04/27/81",0556,5,0.020,0.0122
2,2,"04/27/81",0557,5,2.530,1.0454
2,2,"04/27/81",0558,5,0.370,0.1722
2,2,"04/27/81",0574,5,0.010,0.0100
2,2,"04/27/81",0575,5,0.000,0.0000
2,2,"04/27/81",0589,5,0.050,0.0224
2,3,"10/21/81",0024,5,2.310,0.6357
2,3,"10/21/81",0029,5,7.580,1.5907
2,3,"10/21/81",0030,5,3.180,0.7590
2,3,"10/21/81",0066,5,0.000,0.0000
2,3,"10/21/81",0067,5,0.000,0.0000
2,3,"10/21/81",0075,5,0.000,0.0000
2,3,"10/21/81",0081,5,0.000,0.0000
2,3,"10/21/81",0082,5,0.000,0.0000
2,3,"10/21/81",0085,5,0.020,0.0200
2,3,"10/21/81",0089,5,0.040,0.0187
2,3,"10/21/81",0092,5,0.170,0.0982
2,3,"10/21/81",0152,5,0.000,0.0000
2,3,"10/21/81",0553,5,3.260,1.0796
2,3,"10/21/81",0556,5,0.020,0.0122
2,3,"10/21/81",0557,5,2.140,0.7405
2,3,"10/21/81",0558,5,0.390,0.1249
2,3,"10/21/81",0574,5,0.300,0.1151
2,3,"10/21/81",0575,5,0.040,0.0400
2,3,"10/21/81",0589,5,0.700,0.2890
2,4,"04/28/82",0024,5,1.520,0.3673
2,4,"04/28/82",0029,5,6.150,1.2921
2,4,"04/28/82",0030,5,4.210,1.6944
2,4,"04/28/82",0066,5,0.020,0.0200
2,4,"04/28/82",0067,5,0.000,0.0000
2,4,"04/28/82",0075,5,0.020,0.0122
2,4,"04/28/82",0081,5,0.000,0.0000
2,4,"04/28/82",0082,5,0.000,0.0000
2,4,"04/28/82",0085,5,0.040,0.0187
2,4,"04/28/82",0089,5,0.160,0.0660
2,4,"04/28/82",0092,5,0.240,0.0485
2,4,"04/28/82",0152,5,0.000,0.0000
2,4,"04/28/82",0553,5,2.740,1.2420
