"Station","Period","Date","Swath","KelpID","HoldFast","StipeCount"
1,10,"04/24/85","39R","1_8_843",41,"NA"
1,10,"04/24/85","39R","1_8_844",33,"NA"
1,10,"04/24/85","45R","1_10_824",35,"NA"
1,10,"04/24/85","45R","1_10_826",36,"NA"
1,10,"04/24/85","45R","1_10_829",40,"NA"
1,10,"04/24/85","45R","1_10_842",22,"NA"
1,10,"04/24/85","45R","1_10_850",38,"NA"
1,11,"09/05/85","10R","1_2_1085",17,"NA"
1,11,"09/05/85","22R","NA",54,"NA"
1,11,"09/05/85","22R","NA",41,"NA"
1,11,"09/05/85","22R","NA",33,"NA"
1,11,"09/05/85","22R","1_4_825",57,"NA"
1,11,"09/05/85","22R","1_4_848",86,"NA"
1,11,"09/05/85","32L","1_5_802",64,"NA"
1,11,"09/05/85","32L","1_5_827",55,"NA"
1,11,"09/05/85","32L","1_5_846",55,"NA"
1,11,"09/05/85","39R","NA",42,"NA"
1,11,"09/05/85","39R","NA",62,"NA"
1,11,"09/05/85","39R","NA",46,"NA"
1,11,"09/05/85","39R","1_8_1007",44,"NA"
1,11,"09/05/85","39R","1_8_1081",46,"NA"
1,11,"09/05/85","39R","1_8_823",60,"NA"
1,11,"09/05/85","39R","1_8_840",40,"NA"
1,11,"09/05/85","39R","1_8_841",49,"NA"
1,11,"09/05/85","39R","1_8_843",48,"NA"
1,11,"09/05/85","39R","1_8_844",50,"NA"
1,11,"09/05/85","45R","1_10_824",35,"NA"
1,11,"09/05/85","45R","1_10_826",46,"NA"
1,11,"09/05/85","45R","1_10_842",32,"NA"
1,11,"09/05/85","45R","1_10_850",59,"NA"
1,13,"10/05/86","10R","1_2_1333",3,"NA"
1,13,"10/05/86","10R","1_2_1353",9,"NA"
1,13,"10/05/86","22R","NA",4,"NA"
1,13,"10/05/86","22R","NA",9,"NA"
1,13,"10/05/86","22R","NA",4,"NA"
1,13,"10/05/86","22R","NA",5,"NA"
1,13,"10/05/86","22R","NA",6,"NA"
1,13,"10/05/86","22R","NA",4,"NA"
1,13,"10/05/86","22R","NA",4,"NA"
1,13,"10/05/86","22R","1_4_1315",19,"NA"
1,13,"10/05/86","22R","1_4_1335",7,"NA"
1,13,"10/05/86","22R","1_4_1342",6,"NA"
1,13,"10/05/86","22R","1_4_1348",15,"NA"
1,13,"10/05/86","22R","1_4_1359",11,"NA"
1,13,"10/05/86","32L","NA",11,"NA"
1,13,"10/05/86","32L","NA",17,"NA"
1,13,"10/05/86","32L","NA",9,"NA"
1,13,"10/05/86","32L","NA",8,"NA"
1,13,"10/05/86","32L","NA",2,"NA"
1,13,"10/05/86","32L","NA",7,"NA"
1,13,"10/05/86","32L","NA",3,"NA"
1,13,"10/05/86","32L","NA",12,"NA"
1,13,"10/05/86","32L","NA",5,"NA"
1,13,"10/05/86","32L","NA",3,"NA"
1,13,"10/05/86","32L","NA",11,"NA"
1,13,"10/05/86","32L","NA",12,"NA"
1,13,"10/05/86","32L","NA",8,"NA"
1,13,"10/05/86","32L","NA",14,"NA"
1,13,"10/05/86","32L","1_5_1311",20,"NA"
1,13,"10/05/86","32L","1_5_1312",18,"NA"
1,13,"10/05/86","32L","1_5_1334",15,"NA"
1,13,"10/05/86","32L","1_5_1355",14,"NA"
1,13,"10/05/86","32L","1_5_1358",14,"NA"
1,13,"10/05/86","39R","NA",8,"NA"
1,13,"10/05/86","39R","NA",14,"NA"
1,13,"10/05/86","39R","NA",8,"NA"
1,13,"10/05/86","39R","NA",24,"NA"
1,13,"10/05/86","39R","NA",4,"NA"
1,13,"10/05/86","39R","NA",13,"NA"
1,13,"10/05/86","39R","NA",9,"NA"
1,13,"10/05/86","39R","NA",10,"NA"
1,13,"10/05/86","39R","NA",10,"NA"
1,13,"10/05/86","39R","NA",7,"NA"
1,13,"10/05/86","39R","NA",18,"NA"
1,13,"10/05/86","39R","NA",3,"NA"
1,13,"10/05/86","39R","NA",10,"NA"
1,13,"10/05/86","39R","NA",13,"NA"
1,13,"10/05/86","39R","NA",12,"NA"
1,13,"10/05/86","39R","NA",8,"NA"
1,13,"10/05/86","39R","NA",11,"NA"
1,13,"10/05/86","39R","NA",5,"NA"
1,13,"10/05/86","39R","NA",19,"NA"
1,13,"10/05/86","39R","NA",10,"NA"
1,13,"10/05/86","39R","NA",9,"NA"
1,13,"10/05/86","39R","NA",10,"NA"
1,13,"10/05/86","39R","NA",12,"NA"
1,13,"10/05/86","39R","NA",10,"NA"
1,13,"10/05/86","39R","NA",14,"NA"
1,13,"10/05/86","39R","1_8_1349",12,"NA"
1,13,"10/05/86","45R","NA",11,"NA"
1,13,"10/05/86","45R","NA",8,"NA"
1,13,"10/05/86","45R","NA",9,"NA"
1,13,"10/05/86","45R","NA",10,"NA"
1,13,"10/05/86","45R","NA",11,"NA"
1,13,"10/05/86","45R","NA",4,"NA"
1,13,"10/05/86","45R","NA",12,"NA"
1,13,"10/05/86","45R","NA",9,"NA"
1,13,"10/05/86","45R","NA",3,"NA"
1,13,"10/05/86","45R","NA",21,"NA"
1,13,"10/05/86","45R","NA",18,"NA"
1,13,"10/05/86","45R","NA",3,"NA"
1,13,"10/05/86","45R","NA",13,"NA"
1,13,"10/05/86","45R","NA",12,"NA"
1,13,"10/05/86","45R","NA",12,"NA"
1,13,"10/05/86","45R","NA",7,"NA"
1,13,"10/05/86","45R","NA",10,"NA"
1,13,"10/05/86","45R","NA",8,"NA"
1,13,"10/05/86","45R","NA",3,"NA"
1,13,"10/05/86","45R","NA",10,"NA"
1,13,"10/05/86","45R","NA",9,"NA"
1,13,"10/05/86","45R","NA",14,"NA"
1,13,"10/05/86","45R","NA",3,"NA"
1,13,"10/05/86","45R","NA",8,"NA"
1,13,"10/05/86","45R","NA",20,"NA"
1,13,"10/05/86","45R","NA",3,"NA"
1,13,"10/05/86","45R","1_10_1345",18,"NA"
1,14,"04/24/87","22R","1_4_1335",17,"NA"
1,14,"04/24/87","22R","1_4_1348",8,"NA"
1,14,"04/24/87","22R","1_4_1379",6,"NA"
1,14,"04/24/87","22R","1_4_1386",8,"NA"
1,14,"04/24/87","22R","1_4_1399",12,"NA"
1,14,"04/24/87","22R","1_4_1401",10,"NA"
1,14,"04/24/87","22R","1_4_1407",12,"NA"
1,14,"04/24/87","32L","1_5_1311",11,"NA"
1,14,"04/24/87","32L","1_5_1312",10,"NA"
1,14,"04/24/87","32L","1_5_1334",5,"NA"
1,14,"04/24/87","32L","1_5_1355",13,"NA"
1,14,"04/24/87","32L","1_5_1364",15,"NA"
1,14,"04/24/87","32L","1_5_1367",9,"NA"
1,14,"04/24/87","32L","1_5_1392",9,"NA"
1,14,"04/24/87","32L","1_5_1397",7,"NA"
1,14,"04/24/87","32L","1_5_1403",10,"NA"
1,14,"04/24/87","39R","NA",7,"NA"
1,14,"04/24/87","39R","NA",21,"NA"
1,14,"04/24/87","39R","NA",23,"NA"
1,14,"04/24/87","39R","NA",17,"NA"
1,14,"04/24/87","39R","1_8_1349",14,"NA"
1,14,"04/24/87","39R","1_8_1365",21,"NA"
1,14,"04/24/87","39R","1_8_1368",13,"NA"
1,14,"04/24/87","39R","1_8_1369",10,"NA"
1,14,"04/24/87","39R","1_8_1370",17,"NA"
1,14,"04/24/87","39R","1_8_1371",16,"NA"
1,14,"04/24/87","39R","1_8_1372",7,"NA"
1,14,"04/24/87","39R","1_8_1373",9,"NA"
1,14,"04/24/87","39R","1_8_1375",14,"NA"
1,14,"04/24/87","39R","1_8_1389",11,"NA"
1,14,"04/24/87","45R","NA",21,"NA"
1,14,"04/24/87","45R","NA",18,"NA"
1,14,"04/24/87","45R","NA",15,"NA"
1,14,"04/24/87","45R","NA",13,"NA"
1,14,"04/24/87","45R","NA",14,"NA"
1,14,"04/24/87","45R","NA",7,"NA"
1,14,"04/24/87","45R","NA",10,"NA"
1,14,"04/24/87","45R","NA",12,"NA"
1,14,"04/24/87","45R","NA",10,"NA"
1,14,"04/24/87","45R","NA",15,"NA"
1,14,"04/24/87","45R","NA",11,"NA"
1,14,"04/24/87","45R","NA",11,"NA"
1,14,"04/24/87","45R","1_10_1345",13,"NA"
1,14,"04/24/87","45R","1_10_1374",8,"NA"
1,14,"04/24/87","45R","1_10_1376",9,"NA"
1,14,"04/24/87","45R","1_10_1377",18,"NA"
1,14,"04/24/87","45R","1_10_1384",16,"NA"
1,14,"04/24/87","45R","1_10_1385",15,"NA"
1,14,"04/24/87","45R","1_10_1391",15,"NA"
1,14,"04/24/87","45R","1_10_1394",13,"NA"
1,14,"04/24/87","45R","1_10_1404",10,"NA"
1,14,"04/24/87","45R","1_10_1411",12,"NA"
1,15,"10/07/87","10R","NA",5,"NA"
1,15,"10/07/87","22R","1_4_1335",33,"NA"
1,15,"10/07/87","22R","1_4_1348",36,"NA"
1,15,"10/07/87","22R","1_4_1379",23,"NA"
1,15,"10/07/87","22R","1_4_1386",42,"NA"
1,15,"10/07/87","22R","1_4_1399",37,"NA"
1,15,"10/07/87","22R","1_4_1401",38,"NA"
1,15,"10/07/87","22R","1_4_1407",29,"NA"
1,15,"10/07/87","32L","1_5_1311",40,"NA"
1,15,"10/07/87","32L","1_5_1312",38,"NA"
1,15,"10/07/87","32L","1_5_1334",35,"NA"
1,15,"10/07/87","32L","1_5_1355",33,"NA"
1,15,"10/07/87","32L","1_5_1364",52,"NA"
1,15,"10/07/87","32L","1_5_1392",35,"NA"
1,15,"10/07/87","32L","1_5_1397",25,"NA"
1,15,"10/07/87","32L","1_5_1403",29,"NA"
1,15,"10/07/87","39R","NA",48,"NA"
1,15,"10/07/87","39R","NA",17,"NA"
1,15,"10/07/87","39R","NA",29,"NA"
1,15,"10/07/87","39R","NA",23,"NA"
1,15,"10/07/87","39R","NA",39,"NA"
1,15,"10/07/87","39R","1_8_1309",22,"NA"
1,15,"10/07/87","39R","1_8_1349",20,"NA"
1,15,"10/07/87","39R","1_8_1354",38,"NA"
1,15,"10/07/87","39R","1_8_1362",34,"NA"
1,15,"10/07/87","39R","1_8_1370",29,"NA"
1,15,"10/07/87","39R","1_8_1372",14,"NA"
1,15,"10/07/87","39R","1_8_1375",40,"NA"
1,15,"10/07/87","39R","1_8_1417",32,"NA"
1,15,"10/07/87","39R","1_8_1435",36,"NA"
1,15,"10/07/87","39R","1_8_1441",24,"NA"
1,15,"10/07/87","45R","NA",16,"NA"
1,15,"10/07/87","45R","NA",28,"NA"
1,15,"10/07/87","45R","NA",27,"NA"
1,15,"10/07/87","45R","NA",37,"NA"
1,15,"10/07/87","45R","NA",25,"NA"
1,15,"10/07/87","45R","NA",29,"NA"
1,15,"10/07/87","45R","1_10_1345",25,"NA"
1,15,"10/07/87","45R","1_10_1357",37,"NA"
1,15,"10/07/87","45R","1_10_1361",30,"NA"
1,15,"10/07/87","45R","1_10_1377",35,"NA"
1,15,"10/07/87","45R","1_10_1385",22,"NA"
1,15,"10/07/87","45R","1_10_1394",22,"NA"
1,15,"10/07/87","45R","1_10_1428",21,"NA"
1,15,"10/07/87","45R","1_10_1437",26,"NA"
1,15,"10/07/87","45R","1_10_1454",40,"NA"
1,15,"10/07/87","45R","1_10_1489",25,"NA"
1,16,"04/26/88","22R","1_4_1348",32,"NA"
1,16,"04/26/88","22R","1_4_1379",22,"NA"
1,16,"04/26/88","22R","1_4_1386",31,"NA"
1,16,"04/26/88","22R","1_4_1401",16,"NA"
1,16,"04/26/88","32L","1_5_1502",24,"NA"
1,16,"04/26/88","32L","1_5_1525",30,"NA"
1,16,"04/26/88","32L","1_5_1528",20,"NA"
1,16,"04/26/88","39R","1_8_1545",16,"NA"
1,16,"04/26/88","45R","1_10_1531",22,"NA"
1,17,"10/09/88","22R","NA",37,"NA"
1,17,"10/09/88","22R","1_4_1379",55,"NA"
1,17,"10/09/88","22R","1_4_1401",69,"NA"
1,17,"10/09/88","32L","NA",51,"NA"
1,17,"10/09/88","32L","NA",14,"NA"
1,17,"10/09/88","32L","NA",7,"NA"
1,17,"10/09/88","32L","NA",16,"NA"
1,17,"10/09/88","32L","1_5_1525",74,"NA"
1,17,"10/09/88","39R","NA",12,"NA"
1,17,"10/09/88","39R","NA",5,"NA"
1,17,"10/09/88","39R","NA",23,"NA"
1,17,"10/09/88","39R","NA",11,"NA"
1,17,"10/09/88","39R","NA",12,"NA"
1,17,"10/09/88","39R","1_8_1545",49,"NA"
1,17,"10/09/88","45R","NA",3,"NA"
1,17,"10/09/88","45R","NA",18,"NA"
1,17,"10/09/88","45R","NA",17,"NA"
1,17,"10/09/88","45R","NA",26,"NA"
1,17,"10/09/88","45R","NA",9,"NA"
1,17,"10/09/88","45R","NA",3,"NA"
1,17,"10/09/88","45R","NA",11,"NA"
1,17,"10/09/88","45R","NA",14,"NA"
1,17,"10/09/88","45R","NA",10,"NA"
1,17,"10/09/88","45R","1_10_1531",75,"NA"
1,18,"04/19/89","22R","NA",20,"NA"
1,18,"04/19/89","22R","NA",5,"NA"
1,18,"04/19/89","22R","1_4_1401",63,"NA"
1,18,"04/19/89","32L","1_5_1587",24,"NA"
1,18,"04/19/89","32L","1_5_1592",25,"NA"
1,18,"04/19/89","32L","1_5_1611",28,"NA"
1,18,"04/19/89","39R","NA",4,"NA"
1,18,"04/19/89","39R","1_8_1605",7,"NA"
1,18,"04/19/89","39R","1_8_1614",6,"NA"
1,18,"04/19/89","39R","1_8_1700",26,"NA"
1,18,"04/19/89","39R","1_8_1706",23,"NA"
1,18,"04/19/89","39R","1_8_1709",17,"NA"
1,18,"04/19/89","39R","1_8_1714",29,"NA"
1,18,"04/19/89","45R","NA",2,"NA"
1,18,"04/19/89","45R","1_10_1600",62,"NA"
1,18,"04/19/89","45R","1_10_1615",21,"NA"
1,18,"04/19/89","45R","1_10_1701",26,"NA"
1,18,"04/19/89","45R","1_10_1703",33,"NA"
1,18,"04/19/89","45R","1_10_1705",29,"NA"
1,18,"04/19/89","45R","1_10_1707",27,"NA"
1,18,"04/19/89","45R","1_10_1711",14,"NA"
1,18,"04/19/89","45R","1_10_1712",36,"NA"
1,18,"04/19/89","45R","1_10_1713",28,"NA"
1,19,"11/10/89","10R","1_2_1760",1,"NA"
1,19,"11/10/89","22R","1_4_1732",6,"NA"
1,19,"11/10/89","22R","1_4_1766",20,"NA"
1,19,"11/10/89","22R","1_4_1769",11,"NA"
1,19,"11/10/89","22R","1_4_1771",15,"NA"
1,19,"11/10/89","32L","NA",1,"NA"
1,19,"11/10/89","32L","1_5_1587",20,"NA"
1,19,"11/10/89","32L","1_5_1592",26,"NA"
1,19,"11/10/89","32L","1_5_1783",9,"NA"
1,19,"11/10/89","39R","1_8_1700",16,"NA"
1,19,"11/10/89","39R","1_8_1706",14,"NA"
1,19,"11/10/89","45R","1_10_1580",13,"NA"
1,19,"11/10/89","45R","1_10_1701",20,"NA"
1,19,"11/10/89","45R","1_10_1703",14,"NA"
1,19,"11/10/89","45R","1_10_1705",26,"NA"
1,19,"11/10/89","45R","1_10_1707",23,"NA"
1,19,"11/10/89","45R","1_10_1712",22,"NA"
1,19,"11/10/89","45R","1_10_1713",23,"NA"
1,25,"10/06/92","32L","NA",16,"NA"
1,27,"10/20/93","22R","1_4_2500",15,"NA"
1,27,"10/20/93","22R","1_4_2501",15,"NA"
1,27,"10/20/93","32L","1_5_2502",9,"NA"
1,37,"10/17/98","32L","1_5_3697",16,6
1,37,"10/17/98","32L","1_5_3679",8,2
1,37,"10/17/98","32L","1_5_3673",15,4
1,37,"10/17/98","32L","1_5_3685",12,4
1,37,"10/17/98","32L","1_5_3752",10,6
1,37,"10/17/98","32L","1_5_3750",7,4
1,37,"10/17/98","32L","1_5_3756",18,9
1,37,"10/17/98","32L","1_5_3757",21,8
1,37,"10/17/98","32L","1_5_3727",12,4
1,37,"10/17/98","32L","1_5_3754",6,3
1,37,"10/17/98","32L","1_5_3755",11,6
1,38,"04/24/99","10R","1_2_3988",12,"NA"
1,38,"04/24/99","10R","1_2_3988",12,"NA"
1,38,"04/24/99","22R","1_4_3981",10,"NA"
1,38,"04/24/99","32L","1_5_3966",25,11
1,38,"04/24/99","32L","1_5_3673",26,16
1,38,"04/24/99","32L","1_5_4010",4,2
1,38,"04/24/99","32L","1_5_3752",27,24
1,38,"04/24/99","32L","1_5_4073",18,9
1,38,"04/24/99","32L","1_5_4059",10,3
1,39,"10/13/99","32L","1_5_4146",5,1
1,39,"10/13/99","32L","1_5_4155",8,2
1,39,"10/13/99","32L","1_5_4145",6,6
1,39,"10/13/99","32L","1_5_4154",5,4
1,46,"05/02/03","10R","1_2_5098",16,"NA"
1,46,"05/02/03","10R","1_2_5097",12,"NA"
1,46,"05/02/03","10R","1_2_5094",10,"NA"
1,46,"05/02/03","10R","1_2_5099",15,"NA"
1,46,"05/02/03","10R","1_2_5093",9,"NA"
1,46,"05/02/03","22R","1_4_5096",16,"NA"
1,46,"05/02/03","22R","1_4_5092",22,"NA"
1,46,"05/02/03","22R","1_4_5060",12,"NA"
1,46,"05/02/03","22R","1_4_5095",15,"NA"
1,46,"05/02/03","22R","1_4_5091",5,"NA"
1,46,"05/02/03","32L","NA",3,"NA"
1,46,"05/02/03","32L","NA",3,"NA"
1,46,"05/02/03","32L","NA",3,"NA"
1,46,"05/02/03","32L","NA",3,"NA"
1,46,"05/02/03","32L","NA",3,"NA"
1,46,"05/02/03","32L","NA",3,"NA"
1,46,"05/02/03","32L","NA",3,"NA"
1,46,"05/02/03","32L","NA",3,"NA"
1,46,"05/02/03","32L","NA",3,"NA"
1,46,"05/02/03","32L","NA",3,"NA"
1,46,"05/02/03","32L","NA",3,"NA"
1,46,"05/02/03","32L","NA",3,"NA"
1,46,"05/02/03","32L","NA",3,"NA"
1,46,"05/02/03","32L","NA",3,"NA"
1,46,"05/02/03","32L","NA",3,"NA"
1,46,"05/02/03","32L","NA",3,"NA"
1,46,"05/02/03","32L","NA",3,"NA"
1,46,"05/02/03","32L","NA",3,"NA"
1,46,"05/02/03","32L","NA",3,"NA"
1,46,"05/02/03","32L","NA",3,"NA"
1,46,"05/02/03","32L","NA",8,"NA"
1,46,"05/02/03","32L","NA",8,"NA"
1,46,"05/02/03","32L","NA",8,"NA"
1,46,"05/02/03","32L","NA",8,"NA"
1,46,"05/02/03","32L","NA",8,"NA"
1,46,"05/02/03","32L","NA",8,"NA"
1,46,"05/02/03","32L","NA",8,"NA"
1,46,"05/02/03","32L","NA",8,"NA"
1,46,"05/02/03","32L","NA",8,"NA"
1,46,"05/02/03","32L","NA",8,"NA"
1,46,"05/02/03","32L","NA",8,"NA"
1,46,"05/02/03","32L","NA",8,"NA"
1,46,"05/02/03","32L","NA",8,"NA"
1,46,"05/02/03","32L","NA",8,"NA"
1,46,"05/02/03","32L","NA",8,"NA"
1,46,"05/02/03","32L","NA",13,"NA"
1,47,"10/15/03","10R","1_2_5051",6,"NA"
1,47,"10/15/03","10R","1_2_5035",8,"NA"
1,47,"10/15/03","10R","1_2_4935",18,"NA"
1,47,"10/15/03","10R","1_2_5046",22,"NA"
1,47,"10/15/03","10R","1_2_4933",10,"NA"
1,47,"10/15/03","10R","1_2_5020",22,"NA"
1,47,"10/15/03","22R","1_4_6038",4,"NA"
1,47,"10/15/03","22R","1_4_6035",4,"NA"
1,47,"10/15/03","22R","1_4_6039",25,"NA"
1,47,"10/15/03","22R","1_4_6032",22,"NA"
1,47,"10/15/03","22R","1_4_6034",9,"NA"
1,47,"10/15/03","22R","1_4_6040",18,"NA"
1,47,"10/15/03","22R","1_4_5088",10,5
1,47,"10/15/03","22R","1_4_5086",16,9
1,47,"10/15/03","22R","1_4_5081",10,8
1,47,"10/15/03","22R","1_4_5082",12,13
1,47,"10/15/03","22R","1_4_5084",10,5
1,47,"10/15/03","22R","1_4_5085",10,1
1,47,"10/15/03","22R","1_4_5083",5,2
1,47,"10/15/03","22R","1_4_5089",5,2
1,47,"10/15/03","22R","1_4_5095",23,14
1,47,"10/15/03","32L","1_5_6031",16,"NA"
1,47,"10/15/03","32L","1_5_6037",7,"NA"
1,47,"10/15/03","32L","1_5_6036",2,"NA"
1,47,"10/15/03","32L","1_5_6033",6,"NA"
1,47,"10/15/03","32L","1_5_6021",2,"NA"
1,47,"10/15/03","32L","1_5_6028",8,"NA"
1,47,"10/15/03","32L","1_5_6026",16,"NA"
1,47,"10/15/03","32L","NA",14,"NA"
1,47,"10/15/03","32L","NA",12,"NA"
1,47,"10/15/03","32L","NA",2,"NA"
1,47,"10/15/03","32L","NA",15,"NA"
1,47,"10/15/03","32L","NA",2,"NA"
1,47,"10/15/03","32L","NA",10,"NA"
1,47,"10/15/03","32L","NA",12,"NA"
1,47,"10/15/03","32L","NA",2,"NA"
1,47,"10/15/03","32L","NA",2,"NA"
1,47,"10/15/03","32L","NA",4,"NA"
1,47,"10/15/03","32L","NA",5,"NA"
1,47,"10/15/03","32L","1_5_5090",5,4
1,47,"10/15/03","32L","1_5_5076",5,5
1,47,"10/15/03","32L","1_5_5080",10,5
1,47,"10/15/03","32L","1_5_5074",5,5
1,47,"10/15/03","32L","1_5_5057",8,6
1,47,"10/15/03","32L","NA",10,5
1,47,"10/15/03","32L","NA",17,13
1,47,"10/15/03","32L","NA",6,4
1,47,"10/15/03","32L","NA",9,5
1,47,"10/15/03","32L","NA",14,8
1,47,"10/15/03","32L","NA",8,4
1,47,"10/15/03","32L","NA",5,2
1,47,"10/15/03","32L","NA",8,4
1,47,"10/15/03","32L","NA",6,5
1,47,"10/15/03","32L","NA",10,5
1,47,"10/15/03","32L","NA",8,9
1,47,"10/15/03","32L","NA",22,4
1,47,"10/15/03","32L","NA",17,5
1,47,"10/15/03","32L","NA",12,9
1,47,"10/15/03","32L","NA",11,5
1,47,"10/15/03","32L","NA",9,4
1,47,"10/15/03","32L","NA",13,10
1,47,"10/15/03","45R","1_9_5018",3,"NA"
1,49,"10/25/04","22R","1_4_6034","NA","NA"
1,49,"10/25/04","32L","1_5_5080",54,9
1,49,"10/25/04","32L","NA",34,"NA"
1,49,"10/25/04","32L","NA",43,"NA"
1,49,"10/25/04","32L","NA",42,"NA"
1,49,"10/25/04","45R","1_9_5018",55,8
1,50,"05/09/05","32L","NA",36,6
1,51,"10/17/05","22R","NA",8,"NA"
1,51,"10/17/05","22R","NA",3,"NA"
1,51,"10/17/05","22R","NA",3,"NA"
1,51,"10/17/05","22R","NA",8,"NA"
1,51,"10/17/05","22R","NA",11,"NA"
1,51,"10/17/05","22R","NA",6,"NA"
1,51,"10/17/05","22R","NA",4,"NA"
1,51,"10/17/05","22R","NA",1,"NA"
1,51,"10/17/05","22R","NA",5,"NA"
1,51,"10/17/05","22R","NA",4,"NA"
1,51,"10/17/05","22R","NA",8,"NA"
1,51,"10/17/05","22R","NA",13,"NA"
1,51,"10/17/05","32L","NA",13,"NA"
1,51,"10/17/05","32L","NA",14,"NA"
1,51,"10/17/05","32L","NA",13,"NA"
1,51,"10/17/05","32L","NA",5,"NA"
1,51,"10/17/05","32L","NA",10,"NA"
1,51,"10/17/05","32L","NA",5,"NA"
1,51,"10/17/05","32L","NA",14,"NA"
1,51,"10/17/05","32L","NA",2,"NA"
1,51,"10/17/05","32L","NA",15,"NA"
1,51,"10/17/05","32L","NA",23,"NA"
1,51,"10/17/05","32L","NA",3,"NA"
1,51,"10/17/05","32L","NA",4,"NA"
1,51,"10/17/05","32L","NA",5,"NA"
1,51,"10/17/05","32L","NA",3,"NA"
1,51,"10/17/05","32L","NA",15,"NA"
1,51,"10/17/05","32L","NA",3,"NA"
1,51,"10/17/05","32L","NA",10,"NA"
1,51,"10/17/05","32L","NA",13,"NA"
1,51,"10/17/05","32L","NA",8,"NA"
1,51,"10/17/05","32L","NA",9,"NA"
1,51,"10/17/05","32L","NA",5,"NA"
1,51,"10/17/05","32L","NA",12,"NA"
1,51,"10/17/05","32L","NA",5,"NA"
1,51,"10/17/05","32L","NA",1,"NA"
1,51,"10/17/05","32L","NA",2,"NA"
1,51,"10/17/05","32L","NA",8,"NA"
1,51,"10/17/05","32L","NA",2,"NA"
1,51,"10/17/05","32L","NA",7,"NA"
1,51,"10/17/05","32L","NA",2,"NA"
1,51,"10/17/05","32L","NA",1,"NA"
1,51,"10/17/05","32L","NA",1,"NA"
1,51,"10/17/05","32L","NA",7,"NA"
1,51,"10/17/05","32L","NA",2,"NA"
1,51,"10/17/05","32L","NA",1,"NA"
1,51,"10/17/05","32L","NA",8,"NA"
1,51,"10/17/05","32L","NA",2,"NA"
1,51,"10/17/05","32L","NA",8,"NA"
1,51,"10/17/05","32L","NA",1,"NA"
1,51,"10/17/05","39R","NA",36,"NA"
1,52,"04/21/06","22R","NA",3,1
1,52,"04/21/06","22R","NA",20,5
1,52,"04/21/06","22R","NA",11,"NA"
1,52,"04/21/06","32L","NA",16,"NA"
1,52,"04/21/06","32L","NA",10,"NA"
1,52,"04/21/06","32L","NA",30,"NA"
1,52,"04/21/06","32L","NA",7,"NA"
1,52,"04/21/06","32L","NA",3,"NA"
1,52,"04/21/06","32L","NA",5,"NA"
1,52,"04/21/06","32L","NA",8,"NA"
1,52,"04/21/06","32L","NA",4,"NA"
1,52,"04/21/06","32L","NA",5,"NA"
1,52,"04/21/06","32L","NA",8,"NA"
1,52,"04/21/06","32L","NA",15,"NA"
1,52,"04/21/06","32L","NA",18,"NA"
1,52,"04/21/06","32L","NA",20,"NA"
1,52,"04/21/06","32L","NA",16,"NA"
1,52,"04/21/06","32L","NA",5,"NA"
1,52,"04/21/06","32L","NA",10,"NA"
1,52,"04/21/06","32L","NA",2,"NA"
1,52,"04/21/06","32L","NA",20,"NA"
1,52,"04/21/06","32L","NA",18,"NA"
1,52,"04/21/06","32L","NA",28,"NA"
1,52,"04/21/06","32L","NA",30,"NA"
1,52,"04/21/06","32L","NA",20,"NA"
1,52,"04/21/06","32L","NA",24,"NA"
1,52,"04/21/06","32L","NA",5,"NA"
1,52,"04/21/06","32L","NA",23,"NA"
1,52,"04/21/06","32L","NA",2,"NA"
1,53,"10/16/06","10R","NA",4,"NA"
1,53,"10/16/06","10R","NA",3,1
1,53,"10/16/06","10R","NA",4,1
1,53,"10/16/06","10R","NA",3,0
1,53,"10/16/06","10R","NA",3,0
1,53,"10/16/06","22R","NA",14,4
1,53,"10/16/06","22R","NA",31,"NA"
1,53,"10/16/06","22R","NA",28,"NA"
1,53,"10/16/06","22R","NA",4,"NA"
1,53,"10/16/06","32L","NA",7,2
1,53,"10/16/06","32L","NA",8,1
1,53,"10/16/06","32L","NA",26,6
1,53,"10/16/06","32L","NA",4,2
1,53,"10/16/06","32L","NA",27,10
1,53,"10/16/06","32L","NA",2,1
1,53,"10/16/06","32L","NA",8,2
1,53,"10/16/06","32L","NA",7,1
1,53,"10/16/06","32L","NA",2,"NA"
1,53,"10/16/06","32L","NA",45,"NA"
1,53,"10/16/06","32L","NA",42,"NA"
1,53,"10/16/06","32L","NA",3,"NA"
1,53,"10/16/06","32L","NA",29,"NA"
1,53,"10/16/06","32L","NA",23,"NA"
1,53,"10/16/06","32L","NA",22,"NA"
1,53,"10/16/06","32L","NA",21,"NA"
1,53,"10/16/06","32L","NA",31,"NA"
1,53,"10/16/06","32L","NA",19,"NA"
1,53,"10/16/06","32L","NA",35,"NA"
1,54,"04/30/07","22R","NA",7,"NA"
1,54,"04/30/07","22R","NA",5,"NA"
1,54,"04/30/07","32L","NA",44,"NA"
1,54,"04/30/07","32L","NA",42,"NA"
1,54,"04/30/07","32L","NA",58,"NA"
1,54,"04/30/07","32L","NA",45,"NA"
1,55,"11/02/07","22R","NA",2,"NA"
1,55,"11/02/07","22R","NA",3,"NA"
1,55,"11/02/07","32L","NA",52,"NA"
1,57,"10/20/08","22R","NA",5,1
1,57,"10/20/08","32L","NA",10,"NA"
1,57,"10/20/08","32L","NA",25,"NA"
